id;siege;siege_encode;id1;impl;premier;compte;uaientitemere;identifiantunite;nomlong;nomcourt;nom_encode;description;rcr;typebibliotheque;adresse_adresse;adresse_adressecompl;adresse_codepostal;adresse_ville;adresse_pays;geo;internet_web;internet_info;internet_conta;internet_formu;internet_rss;internet_blog;internet_wiki;internet_masto;internet_faceb;internet_twitt;internet_youtu;internet_daily;internet_vimeo;internet_peris;internet_insta;internet_flick;internet_pinte;internet_linke;internet_googl;internet_viade;com_code;com_nom;uucr_id;uucr_nom;dep_id;dep_nom;aca_id;aca_nom;reg_id;reg_nom;regrgp_nom;fd_id;logo_scd;wall_rss;wall_faceb;wall_twitt;wall_youtu;wall_vimeo;wall_flick;wall_pinte;wall_googl;noctambuplus
0912167L;Bibliothèque Universitaire  - Université d'Evry Val d'Essonne;Biblioth%E8que%20Universitaire%20%20%2D%20Universit%E9%20d%27Evry%20Val%20d%27Essonne;0912167L-03;0912167L-03-1;Oui;1;0911975C;UN03;Bibliothèque Centrale;Bibliothèque centrale de l'Université d'Evry Val d'Essonne;Biblioth%E8que%20Centrale;"La Bibliothèque centrale de l'université d'Evry possède un fonds pluridisciplinaire, comportant plus de 180 000 ouvrages, plus de 38 000 revues électroniques,  180 000 ebooks et 500 revues imprimés dont la presse généraliste. Elle comporte en outre un fonds de CD audios, DVDs, de partitions et de bandes dessinées.
Elle est ouverte du lundi au vendredi de 8h30 à 19h00, et jusqu'à 20 heures pendant les périodes de révision. Elle est ouverte le samedi de 9h00 à 17h00. 
Tous les étudiants et personnels de l'Université d'Evry et de l'Université Paris-Saclay entrent sur simple présentation de leurs cartes. Les lecteurs extérieurs peuvent s'inscrire pour emprunter ou consulter les ouvrages sur place.";912282101;;2 rue André Lalande;;91000;EVRY;;48.6233221,2.425837900000033;https://www.biblio.univ-evry.fr/index.php?id=1;https://www.biblio.univ-evry.fr/index.php?id=300;accueil-bu@univ-evry.fr;https://www.biblio.univ-evry.fr/index.php?id=414;;;;;;;;;;;;;;;;;91228;Évry;UU00851;Paris;D091;Essonne;A25;Versailles;R11;Île-de-France;Île-de-France;FD111;;;;;;;;;;
0752734P;Direction des bibliothèques universitaires - Université Sorbonne nouvelle Paris 3;Direction%20des%20biblioth%E8ques%20universitaires%20%2D%20Universit%E9%20Sorbonne%20nouvelle%20P;0752734P-04;0752734P-04-1;Oui;1;0751719L;Un04;Bibliothèque Orient Monde Arabe;Bibliothèque de l'OMA;Biblioth%E8que%20Orient%20Monde%20Arabe;;751052147;;13 rue Santeuil;;75005;Paris;;48.840148,2.354175;http://www.dbu.univ-paris3.fr/bibliotheques/nos-autres-bibliotheques/bibliotheque-orient-monde-arabe;;;;;;;;;;;;;;;;;;;;75105;Paris  5e;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;Île-de-France;FD111;0752734P.jpg;;;;;;;;;
0641439S;Service Commun de la Documentation de l'Université de Pau et de Pays de l'Adour;Service%20Commun%20de%20la%20Documentation%20de%20l%27Universit%E9%20de%20Pau%20et%20de%20Pays%20de%20l%27A;0641439S-15;0641439S-15-1;Oui;1;0640251A;UN15;Centre de Documentation et de Recherche Européenne;CDRE;Centre%20de%20Documentation%20et%20de%20Recherche%20Europ%E9enne;;;bibliothèque associée;8, Allée des Platanes;;64115;BAYONNE;;43.488023,-1.473424;http://cdre.eu/;http://cdre.eu/;;;;;;;;;;;;;;;;;;;64102;Bayonne;UU00751;Bayonne;D064;Pyrénées-Atlantiques;A04;Bordeaux;R75;Nouvelle-Aquitaine;Province;FD111;;;;;;;;;;
0641439S;Service Commun de la Documentation de l'Université de Pau et de Pays de l'Adour;Service%20Commun%20de%20la%20Documentation%20de%20l%27Universit%E9%20de%20Pau%20et%20de%20Pays%20de%20l%27A;0641439S-16;0641439S-16-1;Oui;1;0640251A;UN16;BU LETTRES LANGUES SCIENCES HUMAINES POLE FORMATION;BU LLSH PF;BU%20LETTRES%20LANGUES%20SCIENCES%20HUMAINES%20POLE%20FORMATION;;644452101;;Avenue de l'Université BP 576;Bâtiment BU Droit-Lettres;64012;PAU;;43.315274314957016,-0.365278780468543;http://bibliotheques.univ-pau.fr/fr/index.html;http://bibliotheques.univ-pau.fr/fr/bibliotheques/pau-lettres-langues-et-sciences-humaines.html;info-bupau@univ-pau.fr;;;;;;https://fr-fr.facebook.com/bu.uppa.pau/;https://twitter.com/bu_uppa;;;;;;;;;;;64445;Pau;UU64601;Pau;D064;Pyrénées-Atlantiques;A04;Bordeaux;R75;Nouvelle-Aquitaine;Province;FD111;;;bu.uppa.pau;bu_uppa;;;;;;
0290323U;Bibliothèques universitaires de l'Université de Bretagne Occidentale - UBO;Biblioth%E8ques%20universitaires%20de%20l%27Universit%E9%20de%20Bretagne%20Occidentale%20%2D%20UBO;0290323U-13;0290323U-13-1;Oui;1;0290346U;UN13;Bibliothèque universitaire de l'Ecole supérieure du professorat et de l'éducation de Bretagne - site de Quimper - UBO;BU Espe Bretagne - site de Quimper - UBO;Biblioth%E8que%20universitaire%20de%20l%27Ecole%20sup%E9rieure%20du%20professorat%20et%20de%20l%27%E9du;;292322301;;8, rue de Rosmadec;;29000;QUIMPER;;47.99356590807721,-4.117457142776516;http://ubodoc.univ-brest.fr;http://ubodoc.univ-brest.fr/bibliotheques/bu-espe-quimper/;bu-espe-quimper@espe-bretagne.fr;;;;;;;https://twitter.com/bu_ubo;;;;;;;;;;;29232;Quimper;UU29501;Quimper;D029;Finistère;A14;Rennes;R53;Bretagne;Province;FD111;;;;bu_ubo;;;;;;
0755040W;Bibliothèque universitaire des langues et civilisations;Biblioth%E8que%20universitaire%20des%20langues%20et%20civilisations;0755040W-01;0755040W-01-1;Oui;1;0752148C;UN01;Bibliothèque universitaire des langues et civilisations;BULAC;Biblioth%E8que%20universitaire%20des%20langues%20et%20civilisations;La BULAC est une bibliothèque universitaire et patrimoniale, ouverte à tous, et spécialisée dans les langues et civilisations des aires culturelles du monde non occidental.;751132108;;65 rue des Grands Moulins;;75013;Paris;;48.82735536888714,2.375948050262423;http://www.bulac.fr/;http://www.bulac.fr/preparer-sa-venue/horaires-acces/;contact@bulac.fr;http://www.bulac.fr/la-bulac/contacts/;;;https://fr.wikipedia.org/wiki/Biblioth%C3%A8que_universitaire_des_langues_et_civilisations;;https://fr-fr.facebook.com/BULAC.Paris/;https://twitter.com/B_U_LA_C;https://www.youtube.com/channel/UCDKy5NKdrXiDkUkcklRFJEA;;;;;https://www.flickr.com/photos/bulac/;;;;;75113;Paris 13e;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;Île-de-France;FD111;0755040W.jpg;;BULAC.Paris;B_U_LA_C;channel/UCDKy5NKdrXiDkUkcklRFJEA;;143040834@N02;;;
0450744P;Service Commun de Documentation de l'Université d'Orléans;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20d%27Orl%E9ans;0450744P-15;0450744P-15-1;Oui;1;0450855K;UN15;Centre de Ressources Documentaires du centre de formation ESPE de Tours Fondettes;Espé CRD Fondettes;Centre%20de%20Ressources%20Documentaires%20du%20centre%20de%20formation%20ESPE%20de%20Tours%20Fon;;371392201;bibliothèque associée;Bel air la guignière;Bat. D;37230;FONDETTES;;47.39247,0.6382059999999999;http://scd.univ-orleans.fr/;http://scd.univ-orleans.fr/espe;crd_espe37@univ-orleans.fr;http://scd.univ-orleans.fr/question-remarque-suggestion;;;;;;;;;;;;;;;;;37109;Fondettes;UU37701;Tours;D037;Indre-et-Loire;A18;Orléans-Tours;R24;Centre-Val de Loire;Province;FD111;;;;;;;;;;
0450744P;Service Commun de Documentation de l'Université d'Orléans;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20d%27Orl%E9ans;0450744P-12;0450744P-12-1;Oui;1;0450855K;UN12;Centre de Ressources Documentaires du centre de formation ESPE de Bourges;Espé CRD Bourges;Centre%20de%20Ressources%20Documentaires%20du%20centre%20de%20formation%20ESPE%20de%20Bourges;;180332203;bibliothèque associée;Boulevard Lahitolle;;18000;BOURGES;;47.08247202647532,2.417687537078791;http://scd.univ-orleans.fr/;http://scd.univ-orleans.fr/espe;crd_espe18@univ-orleans.fr;http://scd.univ-orleans.fr/question-remarque-suggestion;;;;;;;;;;;;;;;;;18033;Bourges;UU18501;Bourges;D018;Cher;A18;Orléans-Tours;R24;Centre-Val de Loire;Province;FD111;;;;;;;;;;
0450744P;Service Commun de Documentation de l'Université d'Orléans;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20d%27Orl%E9ans;0450744P-08;0450744P-08-1;Oui;1;0450855K;UN08;Bibliothèque du Centre d'Etudes Supérieures de Châteauroux;Bibliothèque du CES Châteauroux;Biblioth%E8que%20du%20Centre%20d%27Etudes%20Sup%E9rieures%20de%20Ch%E2teauroux;;360442202;bibliothèque associée;90 avenue François Mitterrand;BP 387;36008;Châteauroux;;46.811087,1.675952;http://scd.univ-orleans.fr/;http://scd.univ-orleans.fr/bu-ces-chateauroux;bib.ceschateauroux@univ-orleans.fr;http://scd.univ-orleans.fr/question-remarque-suggestion;;;;;;;;;;;;;;;;;36044;Châteauroux;UU36501;Châteauroux;D036;Indre;A18;Orléans-Tours;R24;Centre-Val de Loire;Province;FD111;;;;;;;;;;
0596013R;Bibliothèque de l'Université du Littoral Côte d'Opale;Biblioth%E8que%20de%20l%27Universit%E9%20du%20Littoral%20C%F4te%20d%27Opale;0596013R-06;0596013R-06-1;Oui;1;0595964M;UN06;Centre de documentation du Pôle de Recherche Sciences Humaines et Sociales;;Centre%20de%20documentation%20du%20P%F4le%20de%20Recherche%20Sciences%20Humaines%20et%20Sociales;;621602202;bibliothèque associée;25 rue Saint-Louis;BP 774;62321;Boulogne sur Mer;;50.72654,1.605983;;;;;;;;;;;;;;;;;;;;;62160;Boulogne-sur-Mer;UU62503;Boulogne-sur-Mer;D062;Pas-de-Calais;A09;Lille;R32;Hauts-de-France;Province;FD111;0596013R.jpg;;;;;;;;;
0060634G;Université Nice Sophia Antipolis;Universit%E9%20Nice%20Sophia%20Antipolis;0060634G-04;0060634G-04-1;Oui;1;0060931E;Un04;BU Saint Jean d'Angély;BU SJA;BU%20Saint%20Jean%20d%27Ang%E9ly;;;;25 avenue François Mitterrand;Université Nice Sophia Antipolis;6357;Nice;;43.709973,7.289471;http://bibliotheque.unice.fr/;http://bibliotheque.unice.fr/infos-pratiques/inscription-et-acces-aux-ressources;bustjean@unice.fr;http://bibliotheque.unice.fr/infos-pratiques/bibliotheques/bu-sja;;http://bibliotheque-blogs.unice.fr/tandem/;;;https://www.facebook.com/BU-Saint-Jean-dAng%C3%A9ly-1428091257417680/;;;;;;;;;;;;6088;Nice;UU06701;Nice;D006;Alpes-Maritimes;A23;Nice;R93;Provence-Alpes-Côte d'Azur;Province;FD111;0060634G.png;;BU-Saint-Jean-dAngély-1428091257417680;;;;;;;Oui
0352303N;Université Rennes 2 - Service Commun de Documentation;Universit%E9%20Rennes%202%20%2D%20Service%20Commun%20de%20Documentation;0352303N-08;0352303N-08-1;Oui;1;0350937D;UN08;Bibliothèque de Sciences Humaines;;Biblioth%E8que%20de%20Sciences%20Humaines;;352382212;;Place du Recteur Henri le Moal;Bât. S, porte S210;35043;RENNES;;48.119519,-1.70073;https://www.bu.univ-rennes2.fr/;https://www.bu.univ-rennes2.fr/;bu-sc-hum@univ-rennes2.fr;https://www.bu.univ-rennes2.fr/service/poser-une-question-par-chat-ou-par-mail;;;;;https://www.facebook.com/bibliotheques.univ.rennes2/;https://twitter.com/burennes2;;;;;;;;;;;35238;Rennes;UU35701;Rennes;D035;Ille-et-Vilaine;A14;Rennes;R53;Bretagne;Province;FD111;0352303N.png;;bibliotheques.univ.rennes2;burennes2;;;;;;
0352288X;Université de Rennes 1 - Service Commun de la Documentation;Universit%E9%20de%20Rennes%201%20%2D%20Service%20Commun%20de%20la%20Documentation;0352288X-00;0352288X-00-1;Oui;1;0350936C;Un00;BU Droit-Économie- Gestion;;BU%20Droit%2D%C9conomie%2D%20Gestion;;352382104;;7 place Hoche;;35000;Rennes;;48.1165239572701,-1.676122515205406;https://bibliotheques.univ-rennes1.fr;https://bibliotheques.univ-rennes1.fr/bibliotheques/bu-droit-economie-gestion;bu-contact@listes.univ-rennes1.fr;;https://bibliotheques.univ-rennes1.fr/actualites/rss.xml;;;;;https://twitter.com/BURennes1;;;;;;;;;;;35238;Rennes;UU35701;Rennes;D035;Ille-et-Vilaine;A14;Rennes;R53;Bretagne;Province;FD111;0352288X.jpg;https://bibliotheques.univ-rennes1.fr/actualites/rss.xml;;BURennes1;;;;;;Oui
0352288X;Université de Rennes 1 - Service Commun de la Documentation;Universit%E9%20de%20Rennes%201%20%2D%20Service%20Commun%20de%20la%20Documentation;0352288X-16;0352288X-16-1;Oui;1;0350936C;UN16;Bibliothèque de l'Institut d’Études Judiciaires;Bibliothèque de l'IEJ;Biblioth%E8que%20de%20l%27Institut%20d%92%C9tudes%20Judiciaires;;352382241;bibliothèque associée;;Faculté de droit et de science politique, 3e étage - Salle 309;35042;Rennes;;48.11790377401835,-1.670166271408106;;http://www.iej.univ-rennes1.fr/themes/Informationsutiles/;;;;;;;;;;;;;;;;;;;35238;Rennes;UU35701;Rennes;D035;Ille-et-Vilaine;A14;Rennes;R53;Bretagne;Province;FD111;0352288X.jpg;;;;;;;;;
0352288X;Université de Rennes 1 - Service Commun de la Documentation;Universit%E9%20de%20Rennes%201%20%2D%20Service%20Commun%20de%20la%20Documentation;0352288X-13;0352288X-13-1;Oui;1;0350936C;UN13;Bibliothèque de l'Ecole Nationale Supérieure de Chimie de Rennes;Bibliothèque de l'ENSCR;Biblioth%E8que%20de%20l%27Ecole%20Nationale%20Sup%E9rieure%20de%20Chimie%20de%20Rennes;;352385201;bibliothèque associée;11, Allée de Beaulieu;CS 50837;35708;Rennes;;48.118062,-1.63413;http://www.doc.ensc-rennes.fr/;https://www.ensc-rennes.fr/vie-etudiante/bibliotheque/;documentation@ensc-rennes.fr;;;;;;;;;;;;;;;;;;35238;Rennes;UU35701;Rennes;D035;Ille-et-Vilaine;A14;Rennes;R53;Bretagne;Province;FD111;0352288X.jpg;;;;;;;;;
0340834X;BIU Montpellier;BIU%20Montpellier;0340834X-34;0340834X-34-1;Oui;1;0341089Z;UN34;UPV-CDPS Lettres-philosophie;;UPV%2DCDPS%20Lettres%2Dphilosophie;;;bibliothèque associée;route de mende;Université Paul-Valéry;34000;Montpellier;;43.608333,3.912853;;;;;;;;;;;;;;;;;;;;;34172;Montpellier;UU34701;Montpellier;D034;Hérault;A11;Montpellier;R76;Occitanie;Province;FD111;0340834X.jpg;;;;;;;;;
0333308S;Direction de la documentation;Direction%20de%20la%20documentation;0333308S-08;0333308S-08-1;Oui;1;0333298F;Un08;Centre de droit comparé du travail et de la sécurité sociale (COMPTRASEC);COMPTRASEC;Centre%20de%20droit%20compar%E9%20du%20travail%20et%20de%20la%20s%E9curit%E9%20sociale%20%28COMPTRASEC%29;;;bibliothèque associée;Avenue Léon Duguit;Bâtiment enseignement, Entrée F, 1er étage F130;33608;PESSAC;;44.799135,-0.614467;http://comptrasec.u-bordeaux.fr/documentation;;;;;;;;;;;;;;;;;;;;33318;Pessac;UU33701;Bordeaux;D033;Gironde;A04;Bordeaux;R75;Nouvelle-Aquitaine;Province;FD111;0333308S.jpg;;;;;;;;;
0921510S;Service Commun de Documentation de l'Université Paris Nanterre;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20Paris%20Nanterre;0921510S-06;0921510S-06-1;Oui;1;0921204J;UN06;Bibliothèque du Pôle Métiers du livre / Médiadix (Saint-Cloud);Bibliothèque de Médiadix;Biblioth%E8que%20du%20P%F4le%20M%E9tiers%20du%20livre%20%5F%20M%E9diadix%20%28Saint%2DCloud%29;;920502302;bibliothèque associée;11, avenue Pozzo di Borgo;1er étage;92210;Saint-Cloud;;48.84357533093291,2.215389813491811;http://mediadix.parisnanterre.fr/la-bibliotheque-2/;http://scd.parisnanterre.fr/bibliotheques/bibliotheque-pole-metiers-du-livre-mediadix/;;;;;;;https://www.facebook.com/Biblioth%C3%A8que-M%C3%A9tiers-Du-Livre-157736824610501/;;;;;;;;;;;;92064;Saint-Cloud;UU00851;Paris;D092;Hauts-de-Seine;A25;Versailles;R11;Île-de-France;Île-de-France;FD111;0921510S.jpg;;Bibliothèque-Métiers-Du-Livre-157736824610501;;;;;;;
0921510S;Service Commun de Documentation de l'Université Paris Nanterre;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20Paris%20Nanterre;0921510S-04;0921510S-04-1;Oui;1;0921204J;UN04;Bibliothèque de Droit et Science Politique (UFR DSP);BUFR DSP;Biblioth%E8que%20de%20Droit%20et%20Science%20Politique%20%28UFR%20DSP%29;;920502102;bibliothèque associée;200, avenue de la République;Bâtiment F, salle E16;92000;Nanterre;;48.90238329890835,2.214585357147257;http://ufr-dsp.parisnanterre.fr/bibliotheque-de-l-ufr-dsp-668481.kjsp;http://scd.parisnanterre.fr/bibliotheques/bufr-dsp/;;;;;;;;;;;;;;;;;;;92050;Nanterre;UU00851;Paris;D092;Hauts-de-Seine;A25;Versailles;R11;Île-de-France;Île-de-France;FD111;0921510S.jpg;;;;;;;;;
0921510S;Service Commun de Documentation de l'Université Paris Nanterre;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20Paris%20Nanterre;0921510S-14;0921510S-14-1;Oui;1;0921204J;UN14;Bibliothèque d'Arts du spectacle (UFR PHILLIA);BUFR Arts du spectacle;Biblioth%E8que%20d%27Arts%20du%20spectacle%20%28UFR%20PHILLIA%29;;920502102;bibliothèque associée;200 avenue de la République;Bâtiment L, salle 207;92000;Nanterre;;48.90385317653484,2.217330464416477;http://ufr-phillia.parisnanterre.fr/formation-et-scolarite/bibliotheques/la-bibliotheque-d-arts-du-spectacle-ufr-phillia--486113.kjsp;http://scd.parisnanterre.fr/bibliotheques/bufr-arts-du-spectacle/;artsduspectaclebibliotheque@yahoo.com;;;;;;;;;;;;;;;;;;92050;Nanterre;UU00851;Paris;D092;Hauts-de-Seine;A25;Versailles;R11;Île-de-France;Île-de-France;FD111;0921510S.jpg;;;;;;;;;
0921510S;Service Commun de Documentation de l'Université Paris Nanterre;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20Paris%20Nanterre;0921510S-03;0921510S-03-1;Oui;1;0921204J;UN03;La Bibliothèque du Pôle scientifique et technologique (IUT / UFR SITEC, Ville d’Avray);BUFR IUT / UFR SITEC, Ville d’Avray;La%20Biblioth%E8que%20du%20P%F4le%20scientifique%20et%20technologique%20%28IUT%20%5F%20UFR%20SITEC%2C%20Vil;;920772101;;50, rue de Sèvres;Bâtiment E - Niveau 1;92410;Ville-d'Avray;;48.82570572008898,2.199386306884776;http://cva.parisnanterre.fr/bibliotheque-presentation-generale-617148.kjsp?RH=1426841406893_LANGUE&RF=1435670737509;http://scd.parisnanterre.fr/bibliotheques/bufr-iut-ufr-sitec-ville-d-avray/;andjelka.hrnjez@parisnanterre.fr;;;;;;https://www.facebook.com/Biblioth%C3%A8que-du-P%C3%B4le-Scientifique-et-Technologique-316319885098002/;;;;;;;;;;;;92077;Ville-d'Avray;UU00851;Paris;D092;Hauts-de-Seine;A25;Versailles;R11;Île-de-France;Île-de-France;FD111;0921510S.jpg;;Bibliothèque-du-Pôle-Scientifique-et-Technologique-316319885098002;;;;;;;
0383505D;Service Interétablissement de Documentation - Université Grenoble Alpes / Grenoble INP;Service%20Inter%E9tablissement%20de%20Documentation%20%2D%20Universit%E9%20Grenoble%20Alpes%20%5F%20G;0383505D-02;0383505D-02-4;Non;4;0383493R;UN02;Bibliothèque universitaire Professorat Éducation;BUPE;Biblioth%E8que%20universitaire%20Professorat%20%C9ducation;"Rattachée au Service interétablissement de documentation de l'Université Grenoble Alpes, le réseau des BUPE compte 4 antennes réparties sur 4 départements (Isère, Savoie, Haute-Savoie, Drôme). 
Ces bibliothèques universitaires spécialisées accompagnent les étudiants dans la préparation aux concours de l’Enseignement. Elles accompagnent également les enseignants, les chercheurs et les intervenants de l’ESPE (École Supérieure du Professorat et de l’Éducation) de l’académie de Grenoble, dans leurs activités de Recherche.
Elles offrent des collections adaptées dans les domaines suivants :

    littérature pour la jeunesse ;
    manuels scolaires (de la maternelle au lycée) ;
    didactique des disciplines scolaires ;
    sciences de l’éducation et pédagogie ;
    annales et prépa concours.";;;BU Professorat Éducation Valence;36 avenue de l'école normale;26000;Valence;;44.922045,4.894518;https://bibliotheques.univ-grenoble-alpes.fr/;https://bibliotheques.univ-grenoble-alpes.fr/les-bibliotheques/bu-professorat-education-valence/;bupeval-public@univ-grenoble-alpes.fr;;;;;;https://www.facebook.com/BUPEValence/?ref=hl;https://twitter.com/BUGrenobleAlpes;;;;;https://www.instagram.com/bugrenoblealpes/;;;;;;26362;Valence;UU00651;Valence;D026;Drôme;A08;Grenoble;R84;Auvergne-Rhône-Alpes;Province;FD111;0383505D.jpg;;BUPEGrenoble;BUGrenobleAlpes;;;;;;
0753237L;ENSAM (Arts et Métiers);ENSAM%20%28Arts%20et%20M%E9tiers%29;0753237L-09;0753237L-09-1;Oui;1;0753237L;UN09;Institut de Chambéry;;Institut%20de%20Chamb%E9ry;Bibliothèque proposant des ressources en lien avec les thématiques de formation de l'institut : éco-conception, management de l'environnement, risques industriels, risques professionnels, innovation durable, construction durable.;730512301;;4, rue du Lac Majeur;Savoie Technolac - BP 50295;73375;Le Bourget du Lac Cedex;;;https://bibliotheques.ensam.eu/;https://bibliotheques.ensam.eu/bibliotheque/chambery;bib.chambery@ensam.eu;;;;;;;;;;;;;;;;;;73051;Le Bourget-du-Lac;UU73601;Chambéry;D073;Savoie;A08;Grenoble;R84;Auvergne-Rhône-Alpes;Province;FD111;;;;;;;;;;
9740064B;Service commun de documentation - Université de La Réunion;Service%20commun%20de%20documentation%20%2D%20Universit%E9%20de%20La%20R%E9union;9740064B-01;9740064B-01-1;Oui;1;9740478B;Un01;BU TAMPON;BUT;BU%20TAMPON;"Le Tampon est une commune du sud l'île de La Réunion, la quatrième plus importante en nombre d'habitants (plus de 76 000 habitants).
Le campus du Tampon regroupe essentiellement des enseignements de droit et sciences politiques, de sciences, de sciences de l'éducation, de sport et de santé.
Construite en 2006, la BU du Tampon est située au centre du campus.
Elle est ouverte 59 h par semaine, animée par une équipe de 10 personnes.
Elle offre aux 4 000 étudiants du campus 2 400 m² (sur 3 000), 307 places assises, 7 salles de travail en groupe, des carrels, et une belle salle d'exposition.";974110001;;117 avenue du Général Ailleret;;97430;Le Tampon;;-21.26968,55.507635;http://bu.univ-reunion.fr/;http://bu.univ-reunion.fr/bibliotheques/bu-tampon/;info-bu@support.univ-reunion.fr;;;http://blog.univ-reunion.fr/blogpapang/;;;https://www.facebook.com/bu974;https://twitter.com/bu974;;;;;;;;;;;97422;Le Tampon;UU9D601;Saint-Pierre;D974;La Réunion;A28;La Réunion;R04;La Réunion;DOM-COM;FD112;9740064B.jpg;;bu974;bu974;;;;;;
0690246T;Service commun de la documentation, Université Claude Bernard Lyon 1;Service%20commun%20de%20la%20documentation%2C%20Universit%E9%20Claude%20Bernard%20Lyon%201;0690246T-01;0690246T-01-1;Oui;1;0691774D;Un01;BU Santé Rockefeller;BU Santé Rockefeller;BU%20Sant%E9%20Rockefeller;;693882101;;8 avenue Rockefeller;;69373;LYON CEDEX 08;;45.74132185179266,4.881849467597931;http://portaildoc.univ-lyon1.fr/fr/;http://portaildoc.univ-lyon1.fr/bibliotheques/bibliotheques-de-sante/bu-sante-rockefeller-739771.kjsp?RH=1464952818848#.WXmpXlJlKUk;busante.info@univ-lyon1.fr;;;;;;;;;;;;;;;;;;69388;Lyon 8e;UU00758;Lyon;D069;Rhône;A10;Lyon;R84;Auvergne-Rhône-Alpes;Province;FD111;0690246T.jpg;;;;;;;;;Oui
0941683U;SCD Université Paris Est Créteil;SCD%20Universit%E9%20Paris%20Est%20Cr%E9teil;0941683U-17;0941683U-17-1;Oui;1;0941111X;UN17;Bibliothèque de l'ESPE - Site de Livry-Gargan;BU ESPE Livry-Gargan;Biblioth%E8que%20de%20l%27ESPE%20%2D%20Site%20de%20Livry%2DGargan;;930462301;;45, avenue Jean Zay;BP 57;93891;Livry-Gargan;;48.91541671039122,2.5383502631432293;http://bibliotheque.u-pec.fr/;http://bibliotheque.u-pec.fr/vos-bibliotheques/espe/livry-gargan/bibliotheque-de-livry-gargan-254117.kjsp?RH=1216717935941;web-scd@u-pec.fr;;;;;;https://www.facebook.com/UPECBibliothequesESPE/?ref=hl;;;;;;;;;;;;93046;Livry-Gargan;UU00851;Paris;D093;Seine-Saint-Denis;A24;Créteil;R11;Île-de-France;Île-de-France;FD111;0941683U.jpg;;UPECBibliothequesESPE;;;;;;;
